Cohort ID	Likelihood Weights	Mortality Prob
744	5.76834379871e-277	0.0517878204742
745	0.0109731394406	0.214546001084
746	0.00252478886403	0.222242327673
747	6.19432782638e-34	0.137966162842
748	1.86160896241e-95	0.101149038761
749	0.00996282340542	0.210537903927
750	8.93748628858e-37	0.145572400886
751	4.76068335318e-144	0.0768677217311
752	0.000504834939773	0.235569798565
753	1.01545650914e-08	0.229193993401
754	2.63002719347e-28	0.148309030003
755	0.00996282340542	0.221340499304
756	3.0492016872e-38	0.133715605153
757	0.000111494023473	0.186692980033
758	7.95044558535e-50	0.129598127882
759	5.00668559382e-21	0.15114840349
760	3.83722623561e-119	0.0879103405668
761	1.1992850355e-07	0.242997784822
762	2.55105810698e-72	0.108843137649
763	2.09292246884e-147	0.0706919112233
764	1.66940028353e-137	0.0788630800458
765	2.99299049991e-241	0.0528184588385
766	3.51972417958e-06	0.193189139892
767	8.01969457944e-16	0.162899664048
768	0.00837913285845	0.208915670237
769	4.38439077547e-24	0.151415984657
770	0.00506086585393	0.208364207901
771	1.34409992528e-05	0.189152842854
772	0.00884477191183	0.205569695372
773	3.15681118433e-43	0.131296573795
774	6.76844977412e-11	0.179554126637
775	9.50351573213e-141	0.0859588595386
776	4.01587367034e-64	0.114363992678
777	6.12294007449e-110	0.084520924024
778	3.96950413058e-48	0.131727445003
779	4.36510895872e-96	0.0982837495931
780	3.0492016872e-38	0.131384398826
781	2.57300181566e-07	0.245044468487
782	3.77757361967e-68	0.114063865164
783	7.65570960112e-07	0.246498188995
784	5.22555376517e-10	0.177261225171
785	2.30877229212e-39	0.125018203679
786	0.00209186068351	0.221496899817
787	3.51972417958e-06	0.173917347874
788	3.01534540041e-82	0.100406616026
789	0.00506086585393	0.208571135595
790	2.30877229212e-39	0.136587701747
791	9.09284471229e-54	0.121502233466
792	3.23850380454e-54	0.116055387305
793	7.20257517011e-05	0.189473775123
794	6.3828467522e-74	0.103730024781
795	0.00506086585393	0.211655602741
796	2.19395521922e-73	0.10905775888
797	5.00668559382e-21	0.158824276717
798	4.11200512688e-22	0.147584298361
799	0.00450321269903	0.221071282519
800	0.00450321269903	0.227677286879
801	2.02399848701e-113	0.0868768884736
802	4.43793561839e-11	0.167069691788
803	0.0036366862133	0.229641009203
804	3.0492016872e-38	0.139223443807
805	0.00121884997774	0.234373661097
806	1.06514870088e-88	0.105798178091
807	2.84526394444e-14	0.171766234839
808	1.68857267715e-09	0.186490741953
809	9.93771657967e-86	0.0956411466701
810	1.96311023132e-237	0.0527535025115
811	5.51093436797e-35	0.133344792474
812	1.05084409505e-09	0.237696378371
813	1.02650510723e-60	0.118605621966
814	0.00418330562263	0.205948859097
815	1.01478329061e-145	0.0849472625655
816	1.21688155676e-45	0.11839056726
817	1.05970144384e-136	0.0789195441676
818	7.97518604532e-06	0.193354162829
819	0.000528217066633	0.189861524739
820	7.20257517011e-05	0.18769946359
821	6.55904124353e-87	0.100679206897
822	1.70595214688e-07	0.188472024325
823	1.43328150085e-100	0.0954595081832
824	2.30877229212e-39	0.134929823186
825	3.96950413058e-48	0.124384424334
826	2.06102950824e-79	0.121061582324
827	1.60696426554e-174	0.0615309614483
828	1.70595214688e-07	0.176329325373
829	0.000442310636376	0.191463320536
830	1.29328696858e-12	0.172717738901
831	8.81444653496e-08	0.179662551233
832	1.05970144384e-136	0.0839881428435
833	8.20430451593e-126	0.0798893597878
834	4.11200512688e-22	0.152835008705
835	0.00884477191183	0.225066545271
836	2.5871142097e-134	0.0867906883094
837	1.70217389031e-20	0.142567823742
838	5.04188312111e-44	0.135786466806
839	1.50189758674e-25	0.149457837184
840	1.2545833272e-129	0.0823021540972
841	1.14787622757e-54	0.118488128227
842	1.53963819356e-80	0.102376080821
843	0.0014271718793	0.218905388646
844	0.00552385408014	0.210066449155
845	6.9416111774e-41	0.135327831654
846	6.76844977412e-11	0.171403092158
847	2.5871142097e-134	0.0790931220532
848	3.77836743978e-26	0.151922658844
849	1.67060489116e-87	0.109389417157
850	0.00792357719515	0.221930190714
851	7.97518604532e-06	0.184319676181
852	5.24118457417e-09	0.176694802524
853	5.8227801454e-150	0.0749502600138
854	1.27109080773e-28	0.1441175759
855	4.15433432816e-05	0.247314555917
856	2.57300181566e-07	0.239659834815
857	7.577107631e-09	0.179017128052
858	3.54588636438e-131	0.0803449742064
859	1.70595214688e-07	0.177825369744
860	1.82645209499e-17	0.163132422509
861	1.11129114304e-27	0.143733167532
862	1.23997687946e-34	0.135607493894
863	1.0759807632e-18	0.169853951132
864	0.00881923849463	0.219993977703
865	0.00119217227704	0.200224208074
866	1.04571924071e-17	0.165872108059
867	1.37558327378e-05	0.234940836307
868	2.2359066815e-182	0.0629479966883
869	2.66548253733e-09	0.248269301746
870	1.07236797005e-170	0.0605989085336
871	5.095771833e-112	0.0898991092277
872	1.29581893683e-38	0.134550532329
873	2.02324546907e-153	0.071501775237
874	6.10031335871e-06	0.1747340822
875	7.46747325563e-217	0.0595985128098
876	5.31641970574e-75	0.106924776201
877	7.8701452489e-197	0.0622073362239
878	2.35713905088e-07	0.190703866221
879	7.20257517011e-05	0.183691233518
880	1.72610094844e-56	0.12571611865
881	6.63510303962e-90	0.087638852006
882	0.0108795410427	0.199400965806
883	1.2896889035e-65	0.118075858153
884	0.000742368970282	0.209060233481
885	1.11129114304e-27	0.147580187836
886	1.91219455613e-18	0.15513388887
887	2.99299049991e-241	0.0556981698983
888	1.68857267715e-09	0.178846403976
889	2.54077165733e-53	0.120131300486
890	5.61520985882e-84	0.0958410054584
891	8.93748628858e-37	0.136776675242
892	7.84483704755e-43	0.126493491454
893	5.41805710215e-28	0.143957808017
894	1.37558327378e-05	0.245896670836
895	3.10882963565e-45	0.122875614074
896	0.000742368970282	0.204882026667
897	1.73132755511e-14	0.16055351931
898	5.38571928566e-05	0.227826217821
899	2.9558774254e-50	0.12099057023
900	5.61520985882e-84	0.0991037360373
901	1.37558327378e-05	0.232203847931
902	5.47445024546e-210	0.0587068527516
903	1.5373075156e-14	0.240150685612
904	2.2722973218e-15	0.161281383134
905	7.84483704755e-43	0.125272643337
906	1.76309780638e-07	0.249010464468
907	1.73152113447e-189	0.0616725292295
908	1.47737843489e-30	0.153341271954
909	1.52611472941e-214	0.0562194150911
910	5.68760105801e-20	0.164235147837
911	1.46319654061e-123	0.086093701799
912	4.43884820074e-07	0.176191840068
913	1.1992850355e-07	0.24618473515
914	0.000222793546759	0.224980510242
915	9.67953161053e-40	0.140367249884
916	8.20723915193e-07	0.19169217401
917	0.0110077693109	0.205493750001
918	1.86778150555e-19	0.148968616837
919	8.49767042056e-24	0.155706698036
920	2.16167662324e-142	0.0801568796744
921	7.06555742685e-53	0.123879985122
922	4.1749971922e-149	0.0784442506146
923	0.00119217227704	0.195378750669
924	4.38439077547e-24	0.14540259888
925	4.71022859476e-36	0.139775767341
926	0.00965317277479	0.227199594233
927	4.73336287427e-16	0.155523754462
928	3.86708525825e-37	0.131818166383
929	9.87213499376e-92	0.103778404443
930	1.73152113447e-189	0.064402407034
931	3.19691031243e-32	0.133627226745
932	3.36629477872e-231	0.0551506964813
933	1.47646090248e-51	0.10823078811
934	1.44732955752e-21	0.15070190197
935	1.1992850355e-07	0.243186613004
936	3.58126326289e-155	0.0718765828387
937	0.000873636729184	0.184608210843
938	5.68760105801e-20	0.14998647422
939	0.00961680341031	0.205419645855
940	6.22609438297e-140	0.0787213995748
941	9.62295708151e-208	0.0666405272872
942	1.21688155676e-45	0.12984372107
943	0.00138237005084	0.209392450396
944	1.01898624666e-112	0.088335147782
945	0.00461298052886	0.203555438429
946	2.69884076048e-78	0.108059599412
947	5.79808600242e-93	0.0933782975224
948	1.56145801564e-227	0.0533431178154
949	3.10882963565e-45	0.129731811984
950	1.6784049714e-40	0.126216298259
951	2.35713905088e-07	0.181868987239
952	4.73892555894e-200	0.0641836800941
953	2.49698444232e-127	0.0805207974085
954	5.686740373e-240	0.0533151765802
955	2.70353630406e-154	0.0727592712895
956	7.20257517011e-05	0.180357855202
957	6.19432782638e-34	0.130531370435
958	1.2896889035e-65	0.114205262833
959	3.50319238445e-10	0.161582398849
960	7.65570960112e-07	0.24869209262
961	0.00544723161031	0.216897302804
962	1.48983215664e-06	0.18992463648
963	0.00693894005041	0.233651717826
964	2.14030149544e-213	0.0579457413366
965	1.20395710976e-171	0.0640666883231
966	9.34110405996e-27	0.144801257998
967	2.72695331723e-47	0.119833482591
968	0.000504834939773	0.237450412426
969	2.84526394444e-14	0.147912992229
970	5.96125537416e-18	0.157929822019
971	0.000731739087922	0.229052073146
972	6.92415617608e-31	0.139327009165
973	0.00961680341031	0.225406877854
974	7.47865495348e-79	0.100716349874
975	1.84705813901e-74	0.104761940832
976	8.14431615447e-59	0.115672278018
977	9.25162903424e-21	0.159512854096
978	6.93271371568e-108	0.0940257348054
979	1.99344111037e-06	0.184285834216
980	6.67455786156e-136	0.0785586565606
981	2.22344793101e-181	0.0688200548999
982	0.00192130755158	0.224038349241
983	8.03753511707e-83	0.0973737407114
984	2.8579075768e-41	0.127200802205
985	2.97489763467e-25	0.164308418545
986	1.63985092809e-23	0.15516039399
987	5.67696811961e-199	0.0652047758884
988	0.000872776821445	0.22482518712
989	0.00220910521642	0.240227123684
990	0.0103026853736	0.212501460835
991	4.05780385708e-66	0.106760366989
992	1.04571924071e-17	0.155569359224
993	1.02650510723e-60	0.117883344804
994	1.23018329726e-13	0.160933462158
995	5.4270418554e-08	0.244880693783
996	7.04254854186e-58	0.112340583544
997	1.29328696858e-12	0.183759321185
998	3.95571071361e-67	0.115193441462
999	0.00996282340542	0.204895453203
